Day,Month,Year,Hour,Temp_C,Humidity_pct,Precipitation_mm,WindSpeed_kmh,CloudCover_pct,AtmosPressure_hPa,WeatherCondition
15,7,2024,6,25.2,94,1.3,6.8,100,1002.6,61
15,7,2024,9,28.3,83,0.3,3.4,100,1002.6,51
15,7,2024,12,31.5,70,0.0,3.3,22,1001.5,1
15,7,2024,15,30.5,73,0.1,13.2,60,999.7,51
15,7,2024,18,27.6,88,0.6,10.3,99,1001.5,53
15,7,2024,21,26.5,93,3.0,4.3,94,1003.9,63
16,7,2024,0,25.5,96,0.0,4.3,96,1003.2,3
16,7,2024,3,24.7,98,0.0,4.0,97,1002.9,3
16,7,2024,6,25.1,95,0.0,6.9,100,1003.4,3
16,7,2024,9,29.5,77,0.0,2.5,66,1004.8,2
16,7,2024,12,31.1,74,0.1,9.0,12,1003.4,51
16,7,2024,15,30.4,75,0.1,10.5,65,1002.1,51
16,7,2024,18,27.9,84,0.2,4.7,55,1002.9,51
16,7,2024,21,26.1,89,0.0,11.0,100,1004.9,3
17,7,2024,0,25.5,91,0.0,6.0,100,1004.5,3
17,7,2024,3,24.8,92,0.0,5.1,100,1002.8,3
17,7,2024,6,24.8,94,0.0,6.4,100,1003.3,3
17,7,2024,9,27.8,83,0.1,1.6,100,1005.2,51
17,7,2024,12,30.0,76,0.0,6.4,100,1003.7,3
17,7,2024,15,30.3,70,0.1,11.4,79,1001.9,51
17,7,2024,18,27.2,86,0.8,5.8,96,1003.7,53
17,7,2024,21,26.4,93,0.2,6.9,100,1005.3,51
18,7,2024,0,25.3,96,0.0,2.8,100,1005.1,3
18,7,2024,3,25.1,97,0.0,3.3,100,1003.6,3
18,7,2024,6,25.7,94,0.0,3.4,100,1004.2,3
18,7,2024,9,29.3,77,0.0,3.6,100,1005.1,3
18,7,2024,12,32.0,68,0.0,7.9,100,1003.9,3
18,7,2024,15,30.8,72,0.1,9.6,89,1002.6,51
18,7,2024,18,28.7,85,0.2,4.0,95,1003.9,51
18,7,2024,21,26.5,93,0.5,8.3,100,1006.4,53
19,7,2024,0,26.0,92,0.0,6.3,98,1005.2,3
19,7,2024,3,25.1,96,0.0,4.3,82,1003.7,3
19,7,2024,6,25.4,96,0.0,4.7,100,1004.3,3
19,7,2024,9,30.0,77,0.0,2.9,100,1005.7,3
19,7,2024,12,31.1,71,3.1,10.6,46,1004.3,63
19,7,2024,15,31.0,68,0.0,7.9,33,1002.3,1
19,7,2024,18,28.4,83,0.1,3.5,88,1003.4,51
19,7,2024,21,26.3,94,0.0,5.0,100,1005.0,3
20,7,2024,0,25.8,97,0.0,4.7,64,1005.6,2
20,7,2024,3,25.3,96,0.0,5.7,96,1004.1,3
20,7,2024,6,25.4,96,0.0,7.6,100,1005.4,3
20,7,2024,9,30.4,73,0.0,6.2,100,1006.4,3
20,7,2024,12,32.5,67,0.3,9.2,100,1005.0,51
20,7,2024,15,31.0,71,0.6,7.9,100,1003.3,53
20,7,2024,18,27.4,88,0.1,9.0,100,1004.6,51
20,7,2024,21,26.6,89,0.0,9.8,100,1006.3,3
21,7,2024,0,26.2,86,0.0,13.2,100,1004.6,3
21,7,2024,3,26.0,86,0.0,8.5,100,1003.4,3
21,7,2024,6,25.6,91,0.0,3.1,100,1003.2,3
21,7,2024,9,27.7,84,0.0,3.9,100,1005.2,3
21,7,2024,12,30.0,76,0.0,7.0,100,1003.9,3
21,7,2024,15,29.0,82,0.5,0.8,100,1002.6,53
21,7,2024,18,28.2,86,0.0,4.6,100,1002.7,3
21,7,2024,21,27.1,93,0.0,5.0,100,1004.3,3
22,7,2024,0,26.0,98,0.1,3.2,100,1004.2,51
22,7,2024,3,25.5,98,0.0,4.4,100,1002.2,3
22,7,2024,6,25.5,97,0.0,7.3,100,1003.2,3
22,7,2024,9,28.1,82,5.0,6.9,100,1004.9,63
22,7,2024,12,32.6,70,0.1,4.3,100,1003.3,51
22,7,2024,15,29.9,83,1.7,3.7,100,1002.0,61
22,7,2024,18,29.4,85,0.0,5.0,97,1001.9,3
22,7,2024,21,28.3,87,0.0,1.5,100,1004.5,3
23,7,2024,0,26.7,92,0.0,5.1,100,1003.3,3
23,7,2024,3,26.1,94,0.0,4.3,48,1002.2,1
23,7,2024,6,26.1,91,0.0,1.0,94,1002.7,3
23,7,2024,9,32.0,69,0.0,0.7,99,1003.1,3
23,7,2024,12,34.6,53,0.0,12.6,100,1001.7,3
23,7,2024,15,34.2,53,0.0,3.3,100,999.6,3
23,7,2024,18,30.8,76,0.0,5.0,96,1000.3,3
23,7,2024,21,28.3,85,0.0,6.6,100,1001.8,3
24,7,2024,0,26.8,93,0.0,2.9,100,1001.3,3
24,7,2024,3,26.2,95,0.0,2.5,100,999.9,3
24,7,2024,6,26.1,95,0.0,5.4,98,999.5,3
24,7,2024,9,31.5,73,0.0,6.2,100,1000.9,3
24,7,2024,12,33.2,62,0.0,3.8,100,999.4,3
24,7,2024,15,34.1,56,0.0,7.3,100,997.3,3
24,7,2024,18,30.7,80,0.0,4.0,100,998.0,3
24,7,2024,21,30.8,62,0.0,1.8,100,1000.3,3
25,7,2024,0,27.2,78,0.0,6.1,100,998.5,3
25,7,2024,3,26.7,87,0.0,1.8,100,997.9,3
25,7,2024,6,26.4,92,0.0,2.4,100,998.0,3
25,7,2024,9,31.2,71,0.0,3.6,100,999.3,3
25,7,2024,12,33.0,61,0.0,1.1,100,998.2,3
25,7,2024,15,35.2,51,0.0,11.2,98,996.0,3
25,7,2024,18,31.2,74,0.0,4.8,99,997.1,3
25,7,2024,21,30.6,59,0.0,13.4,100,999.3,3
26,7,2024,0,28.1,76,0.0,9.4,100,998.5,3
26,7,2024,3,27.8,72,0.0,7.4,78,997.8,2
26,7,2024,6,27.6,84,0.0,4.0,100,998.8,3
26,7,2024,9,32.8,58,0.0,5.2,100,999.9,3
26,7,2024,12,35.1,50,0.0,7.9,100,999.3,3
26,7,2024,15,35.2,50,0.0,14.4,100,997.9,3
26,7,2024,18,32.0,59,0.0,13.0,100,999.4,3
26,7,2024,21,30.8,56,0.0,14.1,100,1000.9,3
27,7,2024,0,29.0,65,0.0,10.6,99,1001.1,3
27,7,2024,3,28.4,73,0.0,6.8,100,1000.9,3
27,7,2024,6,27.4,87,0.0,4.0,100,1002.4,3
27,7,2024,9,32.4,64,0.0,2.5,100,1003.8,3
27,7,2024,12,34.5,57,0.0,4.1,100,1002.8,3
27,7,2024,15,35.2,56,0.0,4.3,100,1000.8,3
27,7,2024,18,30.9,74,0.0,6.3,100,1002.0,3
27,7,2024,21,29.1,80,0.0,4.7,100,1004.3,3
28,7,2024,0,28.3,84,0.0,6.6,100,1003.7,3
28,7,2024,3,27.7,82,0.0,7.9,100,1002.4,3
28,7,2024,6,27.7,80,0.0,6.9,100,1003.6,3
28,7,2024,9,29.3,71,0.0,19.7,100,1005.2,3
28,7,2024,12,27.0,89,4.0,3.6,100,1004.2,63
28,7,2024,15,29.2,81,0.2,5.9,100,1001.6,51
28,7,2024,18,28.7,85,0.0,4.6,100,1002.8,3
28,7,2024,21,27.7,90,0.0,4.3,100,1005.2,3
29,7,2024,0,26.5,97,0.0,3.9,100,1004.1,3
29,7,2024,3,26.3,94,0.0,4.5,100,1002.4,3
29,7,2024,6,26.2,94,0.1,4.7,100,1004.0,51
29,7,2024,9,30.3,74,0.0,3.9,100,1005.1,3
29,7,2024,12,31.8,67,0.0,1.8,100,1003.7,3
29,7,2024,15,30.5,76,0.0,7.3,100,1002.4,3
29,7,2024,18,29.1,81,0.0,8.6,100,1003.3,3
29,7,2024,21,27.6,90,0.0,4.5,100,1005.8,3
30,7,2024,0,26.5,96,0.0,3.4,100,1005.2,3
30,7,2024,3,26.3,93,0.0,5.0,100,1003.9,3
30,7,2024,6,26.5,89,0.1,8.1,100,1005.4,51
30,7,2024,9,29.5,74,0.8,3.4,100,1006.7,53
30,7,2024,12,30.7,74,0.0,4.6,100,1005.8,3
30,7,2024,15,31.0,72,0.0,7.2,100,1003.8,3
30,7,2024,18,29.0,84,0.0,3.7,100,1004.8,3
30,7,2024,21,28.0,86,0.0,6.6,100,1007.5,3
31,7,2024,0,26.9,89,0.0,6.2,100,1006.4,3
31,7,2024,3,26.4,89,0.0,8.6,100,1005.1,3
31,7,2024,6,25.8,90,0.0,6.4,100,1006.6,3
31,7,2024,9,29.7,76,0.0,2.5,100,1008.2,3
31,7,2024,12,33.4,61,0.0,4.0,100,1006.9,3
31,7,2024,15,33.4,58,0.0,8.3,100,1005.5,3
31,7,2024,18,30.6,75,0.0,6.5,98,1005.8,3
31,7,2024,21,26.1,93,0.0,3.2,100,1009.3,3
1,8,2024,0,25.4,96,0.0,3.3,99,1008.5,3
1,8,2024,3,25.2,97,0.0,4.6,100,1007.3,3
1,8,2024,6,25.5,94,0.0,7.1,100,1008.1,3
1,8,2024,9,31.2,68,0.0,4.5,100,1008.9,3
1,8,2024,12,34.4,54,0.0,2.4,97,1007.5,3
1,8,2024,15,35.0,52,0.0,5.8,56,1005.4,2
1,8,2024,18,30.9,70,0.0,6.3,51,1005.7,2
1,8,2024,21,29.2,86,0.0,5.0,88,1008.5,3
2,8,2024,0,28.6,82,0.0,3.6,87,1008.4,3
2,8,2024,3,26.8,94,0.0,7.8,14,1007.2,0
2,8,2024,6,26.0,88,0.0,7.8,39,1007.9,1
2,8,2024,9,31.5,61,0.0,6.6,96,1008.9,3
2,8,2024,12,34.9,52,0.0,3.8,48,1007.2,1
2,8,2024,15,32.6,65,0.1,12.0,14,1005.0,51
2,8,2024,18,30.5,74,0.0,7.6,8,1005.5,0
2,8,2024,21,28.8,85,0.0,6.8,53,1008.3,2
3,8,2024,0,27.5,90,0.0,4.2,6,1008.4,0
3,8,2024,3,26.0,94,0.0,4.6,2,1007.2,0
3,8,2024,6,25.9,91,0.0,7.1,48,1007.7,1
3,8,2024,9,32.0,63,0.0,6.3,0,1009.7,0
3,8,2024,12,34.9,51,0.0,5.0,7,1008.2,0
3,8,2024,15,33.3,58,0.0,13.7,22,1005.6,1
3,8,2024,18,30.3,74,0.0,5.2,0,1006.7,0
3,8,2024,21,28.3,88,0.0,4.8,66,1010.0,2
4,8,2024,0,27.0,89,0.0,4.9,95,1009.5,3
4,8,2024,3,25.9,95,0.0,3.8,100,1008.2,3
4,8,2024,6,25.9,94,0.0,6.5,7,1008.1,0
4,8,2024,9,31.3,65,0.0,5.2,0,1009.4,0
4,8,2024,12,34.4,55,0.0,6.1,2,1008.4,0
4,8,2024,15,31.9,68,0.7,11.4,36,1006.9,53
4,8,2024,18,30.2,76,0.0,1.1,36,1006.6,1
4,8,2024,21,26.5,87,0.0,6.5,1,1008.9,0
5,8,2024,0,25.4,96,0.0,3.8,4,1009.1,0
5,8,2024,3,24.9,97,0.0,3.5,45,1007.5,1
5,8,2024,6,25.1,96,0.0,6.6,13,1007.4,0
5,8,2024,9,31.4,65,0.0,3.8,21,1008.8,1
5,8,2024,12,34.6,53,0.0,6.4,100,1007.3,3
5,8,2024,15,32.5,60,0.0,9.8,99,1005.0,3
5,8,2024,18,30.6,68,0.0,6.1,100,1005.0,3
5,8,2024,21,28.4,85,0.0,3.3,28,1007.8,1
6,8,2024,0,26.4,95,0.0,4.7,100,1007.9,3
6,8,2024,3,25.4,97,0.0,3.9,98,1006.1,3
6,8,2024,6,25.3,94,0.0,5.9,94,1006.1,3
6,8,2024,9,31.9,63,0.0,4.9,100,1007.5,3
6,8,2024,12,34.7,52,0.0,6.0,80,1006.5,3
6,8,2024,15,33.0,58,0.0,9.9,53,1004.7,2
6,8,2024,18,30.4,77,0.0,4.0,24,1005.4,1
6,8,2024,21,28.1,75,0.0,7.6,20,1008.1,1
7,8,2024,0,26.0,87,0.0,5.2,0,1008.1,0
7,8,2024,3,25.5,93,0.0,5.4,0,1006.4,0
7,8,2024,6,25.3,94,0.0,5.9,38,1006.9,1
7,8,2024,9,32.2,60,0.0,2.4,38,1008.8,1
7,8,2024,12,34.8,55,0.0,9.8,12,1007.0,0
7,8,2024,15,33.8,56,0.6,10.2,52,1004.6,53
7,8,2024,18,31.1,68,0.0,4.8,20,1005.6,1
7,8,2024,21,30.6,74,0.0,2.2,42,1007.7,1
8,8,2024,0,27.7,94,0.0,3.9,5,1008.5,0
8,8,2024,3,26.9,94,0.0,3.2,31,1006.9,1
8,8,2024,6,26.7,92,0.0,7.9,3,1007.6,0
8,8,2024,9,32.5,60,0.0,8.0,0,1008.9,0
8,8,2024,12,36.0,48,0.0,6.8,11,1007.0,0
8,8,2024,15,34.1,54,0.4,1.5,30,1005.1,51
8,8,2024,18,31.9,68,0.0,7.2,2,1005.5,0
8,8,2024,21,28.8,80,0.0,5.2,0,1008.0,0
9,8,2024,0,28.4,81,0.0,3.7,35,1008.0,1
9,8,2024,3,26.7,91,0.0,4.1,83,1006.5,3
9,8,2024,6,26.6,91,0.0,7.4,53,1006.8,2
9,8,2024,9,32.9,61,0.0,3.8,100,1007.5,3
9,8,2024,12,36.0,49,0.0,4.0,100,1005.9,3
9,8,2024,15,36.6,47,0.0,6.7,15,1003.3,0
9,8,2024,18,32.8,59,0.0,11.6,15,1003.6,0
9,8,2024,21,30.1,75,0.0,3.7,35,1006.3,1
10,8,2024,0,28.4,86,0.0,5.2,0,1005.7,0
10,8,2024,3,27.3,87,0.0,5.5,64,1004.7,2
10,8,2024,6,27.2,86,0.0,7.8,5,1005.0,0
10,8,2024,9,33.5,56,0.0,10.3,89,1006.1,3
10,8,2024,12,36.8,46,0.0,5.4,87,1003.9,3
10,8,2024,15,32.4,67,3.7,7.4,100,1002.6,63
10,8,2024,18,32.6,64,0.0,5.3,99,1001.8,3
10,8,2024,21,31.1,75,0.0,5.9,5,1003.9,0
11,8,2024,0,28.9,91,0.0,4.6,78,1003.7,2
11,8,2024,3,27.8,88,0.0,7.8,59,1002.5,2
11,8,2024,6,27.0,83,0.0,11.1,86,1003.1,3
11,8,2024,9,34.2,55,0.0,8.7,81,1003.8,3
11,8,2024,12,36.8,46,0.0,1.1,88,1002.5,3
11,8,2024,15,34.5,55,0.1,11.7,92,1000.5,51
11,8,2024,18,32.1,67,0.0,4.2,100,1001.4,3
11,8,2024,21,29.9,77,0.0,1.6,100,1004.1,3
12,8,2024,0,28.1,89,0.0,4.3,99,1003.5,3
12,8,2024,3,27.1,95,0.0,4.7,98,1002.3,3
12,8,2024,6,27.1,91,0.0,7.4,98,1002.8,3
12,8,2024,9,32.7,59,0.0,10.1,91,1004.2,3
12,8,2024,12,36.6,46,0.0,10.2,88,1003.0,3
12,8,2024,15,34.8,53,0.5,8.1,53,1000.5,53
12,8,2024,18,32.1,66,0.0,9.7,31,1002.3,1
12,8,2024,21,27.5,88,0.1,3.9,100,1006.2,51
13,8,2024,0,27.6,84,0.0,3.8,99,1005.5,3
13,8,2024,3,25.9,96,0.0,3.9,99,1004.8,3
13,8,2024,6,26.0,95,0.0,5.4,100,1005.5,3
13,8,2024,9,32.8,58,0.0,7.7,99,1006.6,3
13,8,2024,12,35.9,50,0.0,2.1,98,1005.4,3
13,8,2024,15,34.5,51,0.1,9.1,74,1003.9,51
13,8,2024,18,31.5,77,0.0,3.1,23,1004.2,1
13,8,2024,21,30.4,75,0.0,0.7,51,1007.0,2
14,8,2024,0,28.3,89,0.0,4.3,100,1007.1,3
14,8,2024,3,27.2,96,0.0,3.6,100,1005.9,3
14,8,2024,6,26.9,94,0.0,6.6,100,1006.0,3
14,8,2024,9,32.7,61,0.0,3.4,82,1007.8,3
14,8,2024,12,35.5,49,0.0,3.8,64,1006.0,2
14,8,2024,15,34.4,54,0.1,8.0,23,1003.5,51
14,8,2024,18,32.1,62,0.0,7.3,92,1004.0,3
14,8,2024,21,27.2,86,0.1,3.9,60,1007.4,51
15,8,2024,0,27.0,88,0.0,8.6,19,1007.2,0
15,8,2024,3,26.5,92,0.0,5.8,25,1005.5,1
15,8,2024,6,26.6,93,0.0,5.4,15,1005.9,0
15,8,2024,9,32.7,62,0.0,5.9,34,1006.8,1
15,8,2024,12,36.4,51,0.0,5.8,58,1004.8,2
15,8,2024,15,32.1,67,1.0,4.2,44,1003.6,55
15,8,2024,18,30.6,75,0.0,2.9,63,1003.5,2
15,8,2024,21,28.3,86,0.0,4.5,89,1006.4,3
16,8,2024,0,27.3,93,0.0,4.3,100,1006.0,3
16,8,2024,3,26.7,92,0.0,5.6,100,1004.4,3
16,8,2024,6,26.6,92,0.0,5.1,75,1004.1,2
16,8,2024,9,33.0,59,0.0,5.3,91,1005.8,3
16,8,2024,12,36.5,47,0.0,6.5,83,1004.2,3
16,8,2024,15,32.1,67,3.5,11.7,96,1003.9,63
16,8,2024,18,29.0,78,0.0,7.9,100,1004.4,3
16,8,2024,21,27.0,92,0.0,2.9,100,1006.7,3
17,8,2024,0,26.5,95,0.0,3.5,100,1007.0,3
17,8,2024,3,25.9,97,0.0,4.0,100,1005.6,3
17,8,2024,6,26.2,97,0.0,5.6,100,1006.3,3
17,8,2024,9,31.7,65,0.0,5.7,100,1008.3,3
17,8,2024,12,35.3,52,0.0,7.3,97,1007.3,3
17,8,2024,15,33.2,57,0.1,9.7,98,1005.6,51
17,8,2024,18,31.8,67,0.0,4.1,84,1005.1,3
17,8,2024,21,29.5,81,0.0,5.4,100,1007.6,3
18,8,2024,0,28.1,91,0.0,4.8,100,1008.0,3
18,8,2024,3,27.0,93,0.0,5.9,100,1006.8,3
18,8,2024,6,26.4,92,0.0,7.6,98,1007.3,3
18,8,2024,9,32.7,59,0.0,7.3,100,1008.6,3
18,8,2024,12,35.6,51,0.0,7.2,100,1006.9,3
18,8,2024,15,34.3,54,0.0,15.7,100,1004.6,3
18,8,2024,18,32.1,63,0.0,10.5,68,1004.7,2
18,8,2024,21,29.6,77,0.0,4.0,100,1007.7,3
19,8,2024,0,27.8,86,0.0,7.1,88,1007.8,3
19,8,2024,3,27.0,91,0.0,4.8,99,1005.7,3
19,8,2024,6,26.3,94,0.0,7.7,100,1005.9,3
19,8,2024,9,33.4,55,0.0,7.0,100,1006.9,3
19,8,2024,12,36.8,46,0.0,0.0,2,1005.7,0
19,8,2024,15,35.4,50,0.2,16.2,94,1003.1,51
19,8,2024,18,31.8,61,0.0,7.5,95,1004.5,3
19,8,2024,21,27.4,90,0.0,3.0,99,1007.8,3
20,8,2024,0,26.9,90,0.0,6.0,100,1007.6,3
20,8,2024,3,26.3,91,0.0,6.5,100,1005.9,3
20,8,2024,6,26.2,90,0.0,8.2,100,1006.3,3
20,8,2024,9,32.5,60,0.0,6.0,100,1008.1,3
20,8,2024,12,36.3,49,0.0,11.5,100,1007.6,3
20,8,2024,15,33.9,53,0.0,10.1,100,1005.4,3
20,8,2024,18,31.0,68,0.0,5.5,100,1005.8,3
20,8,2024,21,28.1,78,0.0,4.7,100,1008.7,3
21,8,2024,0,27.6,85,0.0,5.6,100,1008.8,3
21,8,2024,3,26.7,89,0.0,5.6,100,1007.7,3
21,8,2024,6,26.4,89,0.0,5.5,32,1007.6,1
21,8,2024,9,32.9,56,0.0,1.9,99,1009.2,3
21,8,2024,12,35.8,48,0.0,9.4,100,1008.3,3
21,8,2024,15,33.7,57,0.0,8.9,100,1006.4,3
21,8,2024,18,32.1,64,0.0,4.2,7,1006.4,0
21,8,2024,21,27.9,80,0.0,6.3,100,1010.4,3
22,8,2024,0,26.9,87,0.0,4.8,100,1009.8,3
22,8,2024,3,26.1,93,0.0,3.1,86,1008.2,3
22,8,2024,6,25.7,93,0.0,3.9,28,1007.9,1
22,8,2024,9,32.0,63,0.0,1.8,86,1009.9,3
22,8,2024,12,35.4,50,0.0,8.1,100,1008.5,3
22,8,2024,15,34.2,55,0.0,13.6,75,1006.6,2
22,8,2024,18,32.2,60,0.0,14.0,13,1006.3,0
22,8,2024,21,29.7,74,0.0,9.0,99,1010.2,3
23,8,2024,0,27.6,89,0.0,5.0,96,1010.6,3
23,8,2024,3,26.5,94,0.0,3.3,100,1009.2,3
23,8,2024,6,26.1,93,0.0,4.8,60,1009.2,2
23,8,2024,9,32.6,60,0.0,2.6,97,1011.0,3
23,8,2024,12,35.4,49,0.1,5.6,100,1009.3,51
23,8,2024,15,33.8,55,0.4,8.5,100,1007.6,51
23,8,2024,18,31.2,69,0.0,3.7,100,1007.9,3
23,8,2024,21,27.9,82,0.0,3.8,99,1011.3,3
24,8,2024,0,26.6,91,0.0,4.0,100,1011.1,3
24,8,2024,3,25.7,95,0.0,4.1,99,1008.9,3
24,8,2024,6,25.5,94,0.0,5.9,100,1008.9,3
24,8,2024,9,32.4,58,0.0,1.8,98,1010.0,3
24,8,2024,12,35.5,47,0.0,11.9,98,1008.9,3
24,8,2024,15,34.1,50,0.0,12.3,100,1006.9,3
24,8,2024,18,31.5,60,0.0,7.0,65,1006.7,2
24,8,2024,21,26.8,81,0.0,8.6,99,1009.9,3
25,8,2024,0,26.2,84,0.0,6.9,100,1009.1,3
25,8,2024,3,25.2,90,0.0,6.0,43,1008.2,1
25,8,2024,6,25.1,94,0.0,5.5,98,1007.9,3
25,8,2024,9,32.0,58,0.0,2.9,100,1009.2,3
25,8,2024,12,34.8,48,0.0,14.6,96,1007.9,3
25,8,2024,15,32.9,54,0.0,14.7,99,1005.6,3
25,8,2024,18,30.9,62,0.0,2.3,8,1005.8,0
25,8,2024,21,29.3,73,0.0,3.8,100,1008.5,3
26,8,2024,0,27.2,86,0.0,3.6,100,1008.2,3
26,8,2024,3,26.1,94,0.0,3.6,98,1006.4,3
26,8,2024,6,25.7,93,0.0,5.9,93,1006.8,3
26,8,2024,9,32.4,60,0.0,6.6,83,1007.6,3
26,8,2024,12,36.4,46,0.0,5.8,6,1006.2,0
26,8,2024,15,32.9,58,0.6,14.3,28,1005.0,53
26,8,2024,18,29.4,67,0.0,8.0,68,1006.8,2
26,8,2024,21,26.7,77,0.0,7.6,100,1009.2,3
27,8,2024,0,25.9,86,0.0,5.6,55,1008.3,2
27,8,2024,3,25.0,91,0.0,5.4,99,1006.4,3
27,8,2024,6,24.7,95,0.0,6.4,0,1006.7,0
27,8,2024,9,32.5,56,0.0,6.2,0,1007.8,0
27,8,2024,12,35.1,48,0.0,14.0,31,1006.4,1
27,8,2024,15,32.5,60,0.0,15.8,47,1004.5,1
27,8,2024,18,29.2,75,0.3,5.5,65,1006.3,51
27,8,2024,21,26.9,90,0.1,2.9,64,1009.1,51
28,8,2024,0,25.9,95,0.0,4.8,39,1008.1,1
28,8,2024,3,25.8,90,0.0,5.1,53,1005.9,2
28,8,2024,6,25.3,94,0.0,6.1,99,1005.9,3
28,8,2024,9,32.6,57,0.0,9.2,95,1007.4,3
28,8,2024,12,36.7,46,0.0,10.8,99,1004.9,3
28,8,2024,15,33.6,54,0.0,8.1,85,1003.4,3
28,8,2024,18,30.0,67,0.3,5.1,89,1004.8,51
28,8,2024,21,27.8,89,0.0,1.8,89,1007.1,3
29,8,2024,0,26.2,90,0.1,15.8,28,1007.6,51
29,8,2024,3,25.3,90,0.0,5.8,60,1004.5,2
29,8,2024,6,25.2,93,0.0,8.2,3,1005.0,0
29,8,2024,9,32.4,57,0.0,12.1,0,1006.0,0
29,8,2024,12,36.8,46,0.0,10.6,24,1005.2,1
29,8,2024,15,31.7,64,2.3,6.4,49,1004.0,61
29,8,2024,18,28.6,76,0.0,9.5,54,1004.8,2
29,8,2024,21,27.4,83,0.0,13.5,94,1007.7,3
30,8,2024,0,25.9,88,0.0,9.3,59,1006.5,2
30,8,2024,3,25.6,91,0.0,5.6,100,1005.0,3
30,8,2024,6,25.4,89,0.0,8.9,24,1005.3,1
30,8,2024,9,31.7,62,0.0,7.9,100,1006.8,3
30,8,2024,12,35.0,49,0.1,10.8,100,1005.3,51
30,8,2024,15,32.0,67,0.7,11.3,55,1003.7,53
30,8,2024,18,28.7,80,0.3,4.5,60,1005.8,51
30,8,2024,21,26.1,85,0.0,10.0,26,1008.2,1
31,8,2024,0,25.4,93,0.0,3.3,8,1007.8,0
31,8,2024,3,25.4,93,0.0,3.4,100,1006.2,3
31,8,2024,6,25.1,96,0.0,6.4,99,1006.4,3
31,8,2024,9,31.0,65,0.0,6.2,96,1007.3,3
31,8,2024,12,34.5,53,0.0,9.1,97,1006.0,3
31,8,2024,15,32.0,64,0.9,14.8,99,1003.8,53
31,8,2024,18,28.8,79,0.2,4.9,37,1005.7,51
31,8,2024,21,26.4,91,0.1,4.3,17,1008.3,51
1,9,2024,0,25.5,97,0.0,3.6,100,1007.7,3
1,9,2024,3,24.9,96,0.0,4.0,100,1006.0,3
1,9,2024,6,25.1,95,0.0,5.6,5,1006.6,0
1,9,2024,9,30.4,68,0.0,1.4,100,1008.4,3
1,9,2024,12,33.1,58,0.0,9.4,26,1006.6,1
1,9,2024,15,31.7,65,0.0,14.7,67,1004.1,2
1,9,2024,18,29.3,77,0.0,8.8,31,1004.6,1
1,9,2024,21,27.0,88,0.1,1.5,42,1007.4,51
2,9,2024,0,25.9,96,0.0,3.4,52,1008.0,2
2,9,2024,3,25.9,91,0.0,1.8,47,1006.1,1
2,9,2024,6,25.3,97,0.0,5.7,100,1006.3,3
2,9,2024,9,30.5,68,0.0,1.8,54,1008.6,2
2,9,2024,12,33.1,57,0.2,11.6,95,1006.9,51
2,9,2024,15,31.9,64,0.0,12.4,10,1004.5,0
2,9,2024,18,29.1,75,0.1,3.2,100,1006.1,51
2,9,2024,21,25.7,91,0.1,3.7,100,1009.2,51
3,9,2024,0,25.4,95,0.1,1.8,75,1009.1,51
3,9,2024,3,24.5,98,0.0,3.6,8,1007.5,0
3,9,2024,6,24.7,96,0.0,4.1,0,1007.1,0
3,9,2024,9,30.4,70,0.0,3.6,0,1008.2,0
3,9,2024,12,34.0,58,0.0,9.4,17,1006.5,0
3,9,2024,15,30.6,71,2.1,10.8,71,1004.7,61
3,9,2024,18,26.8,88,0.3,8.7,76,1005.6,51
3,9,2024,21,26.4,89,0.0,7.9,100,1008.0,3
4,9,2024,0,25.1,93,0.0,3.9,100,1006.5,3
4,9,2024,3,25.1,94,0.0,6.4,100,1004.7,3
4,9,2024,6,25.0,94,0.0,2.9,100,1004.9,3
4,9,2024,9,31.2,65,0.0,4.8,100,1005.2,3
4,9,2024,12,34.0,58,0.1,4.8,27,1003.0,51
4,9,2024,15,29.7,73,3.5,2.3,97,1001.8,63
4,9,2024,18,27.2,89,0.4,9.8,100,1002.8,51
4,9,2024,21,26.2,89,0.1,12.1,100,1004.8,51
5,9,2024,0,25.6,91,0.0,7.0,100,1003.0,3
5,9,2024,3,25.2,94,0.0,5.4,100,1000.7,3
5,9,2024,6,25.3,94,0.0,3.8,100,1001.7,3
5,9,2024,9,30.9,71,0.0,6.2,100,1002.7,3
5,9,2024,12,34.4,50,0.0,11.7,100,1001.2,3
5,9,2024,15,33.9,55,0.0,8.8,100,998.1,3
5,9,2024,18,29.7,79,0.0,5.9,100,999.4,3
5,9,2024,21,28.3,87,0.0,7.6,100,1001.4,3
6,9,2024,0,26.9,87,0.0,9.2,100,1000.0,3
6,9,2024,3,27.1,75,0.0,14.5,100,998.0,3
6,9,2024,6,27.2,73,0.0,15.8,100,998.2,3
6,9,2024,9,30.4,68,0.0,11.2,100,1000.2,3
6,9,2024,12,33.9,55,0.0,14.0,100,998.5,3
6,9,2024,15,33.7,54,0.0,17.0,100,997.6,3
6,9,2024,18,30.1,76,0.0,7.7,100,998.2,3
6,9,2024,21,30.0,60,0.0,7.3,100,1000.5,3
7,9,2024,0,28.6,69,0.0,11.6,100,1000.0,3
7,9,2024,3,27.6,76,0.0,8.7,100,998.5,3
7,9,2024,6,27.3,82,0.0,6.8,100,1000.0,3
7,9,2024,9,32.2,62,0.0,4.9,100,1001.9,3
7,9,2024,12,34.8,53,0.0,1.5,100,1001.2,3
7,9,2024,15,36.1,49,0.0,1.4,100,999.7,3
